ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,year,month,month_name
TCKT_017038,2025-01-21 16:52:16,CUST_09823,individual,in_app,mobile_app,performance,medium,resolved,gold,45.79,0,very_negative,2,0,web,APAC,2025,1,January
TCKT_011762,2025-12-24 09:55:59,CUST_05505,non_profit,phone_transcript,mobile_app,account_access,medium,resolved,gold,11.42,0,very_positive,0,1,ios,MEA,2025,12,December
TCKT_005958,2025-05-22 20:55:06,CUST_07043,individual,phone_transcript,api_integration,security_concern,medium,in_progress,standard,29.91,0,negative,0,0,web,Unknown,2025,5,May
TCKT_019490,2022-01-19 19:30:56,CUST_02117,education,email,notifications,feature_request,low,on_hold,standard,29.91,0,neutral,3,0,api_client,Unknown,2022,1,January
TCKT_022380,2025-12-08 03:07:00,CUST_05921,non_profit,web_form,billing,billing_problem,low,closed_no_action,standard,104.71,0,very_negative,1,0,api_client,EU,2025,12,December
TCKT_045913,2022-03-04 17:54:54,CUST_02583,education,phone_transcript,notifications,performance,high,resolved,standard,17.4,0,neutral,0,1,desktop_app,MEA,2022,3,March
TCKT_058281,2022-08-10 14:48:01,CUST_04521,enterprise,chat,mobile_app,security_concern,low,resolved,standard,25.62,0,neutral,3,1,android,EU,2022,8,August
TCKT_041693,2022-06-15 04:35:31,CUST_01675,non_profit,phone_transcript,analytics_dashboard,other,high,on_hold,gold,29.91,0,neutral,4,1,api_client,LATAM,2022,6,June
TCKT_060865,2025-07-07 14:24:20,CUST_01965,individual,phone_transcript,analytics_dashboard,account_access,medium,open,platinum,29.91,0,negative,2,1,api_client,MEA,2025,7,July
TCKT_027852,2022-02-19 04:05:10,CUST_05911,small_business,web_form,data_export,how_to,medium,resolved,standard,8.12,0,neutral,3,0,desktop_app,Unknown,2022,2,February
TCKT_019973,2025-05-16 15:10:28,CUST_07022,education,phone_transcript,login_auth,performance,medium,resolved,standard,18.23,0,very_negative,1,0,api_client,EU,2025,5,May
TCKT_008814,2025-10-25 13:27:05,CUST_00780,small_business,chat,analytics_dashboard,security_concern,high,closed_no_action,standard,122.89,0,neutral,4,0,android,APAC,2025,10,October
TCKT_001737,2025-11-06 02:20:57,CUST_04571,small_business,email,login_auth,performance,medium,resolved,standard,6.69,0,neutral,4,0,web,Unknown,2025,11,November
TCKT_055054,2022-04-04 19:08:21,CUST_05509,education,phone_transcript,analytics_dashboard,security_concern,medium,closed_no_action,standard,168.75,0,negative,0,1,web,APAC,2022,4,April
TCKT_053129,2024-05-05 21:40:52,CUST_05808,non_profit,phone_transcript,login_auth,feature_request,medium,resolved,standard,21.81,0,very_negative,2,1,ios,LATAM,2024,5,May
TCKT_029947,2023-10-26 17:52:30,CUST_08323,individual,in_app,notifications,billing_problem,high,in_progress,standard,29.91,0,neutral,0,0,web,Unknown,2023,10,October
TCKT_024507,2025-12-30 11:53:39,CUST_05966,non_profit,chat,mobile_app,how_to,medium,in_progress,standard,29.91,0,neutral,4,0,android,LATAM,2025,12,December
TCKT_098606,2025-08-03 00:42:51,CUST_07293,education,email,mobile_app,performance,low,in_progress,standard,29.91,0,negative,0,1,desktop_app,LATAM,2025,8,August
TCKT_030511,2022-01-23 19:00:44,CUST_07987,small_business,email,api_integration,how_to,medium,closed_no_action,standard,132.59,0,neutral,0,1,ios,MEA,2022,1,January
TCKT_017907,2025-05-10 15:08:07,CUST_00433,enterprise,web_form,data_export,how_to,low,resolved,standard,64.55,0,neutral,0,0,ios,APAC,2025,5,May
TCKT_047758,2025-07-16 06:41:20,CUST_01237,enterprise,phone_transcript,analytics_dashboard,how_to,low,resolved,standard,37.67,0,neutral,3,0,api_client,Unknown,2025,7,July
TCKT_070303,2025-09-10 04:28:09,CUST_01586,small_business,chat,login_auth,bug,low,resolved,standard,70.96,0,very_positive,5,0,web,Unknown,2025,9,September
TCKT_083451,2023-10-08 15:00:05,CUST_03375,enterprise,web_form,billing,feature_request,low,closed_no_action,gold,227.51,0,neutral,3,0,web,EU,2023,10,October
TCKT_071062,2024-07-21 00:24:31,CUST_00664,enterprise,chat,notifications,billing_problem,medium,on_hold,standard,29.91,0,neutral,3,0,desktop_app,APAC,2024,7,July
TCKT_078365,2022-03-09 19:26:58,CUST_02488,non_profit,chat,data_export,feature_request,high,in_progress,gold,29.91,1,positive,5,0,desktop_app,EU,2022,3,March
TCKT_009805,2023-03-08 23:42:24,CUST_03698,education,web_form,notifications,account_access,medium,resolved,standard,28.82,0,very_negative,0,0,desktop_app,Unknown,2023,3,March
TCKT_022368,2022-09-08 15:16:56,CUST_05820,individual,email,data_export,bug,low,resolved,gold,66.37,0,neutral,4,1,web,LATAM,2022,9,September
TCKT_061784,2023-11-28 05:22:30,CUST_05632,non_profit,web_form,notifications,how_to,low,resolved,gold,32.97,0,neutral,0,0,api_client,Unknown,2023,11,November
TCKT_073395,2024-08-01 02:54:12,CUST_02654,education,email,login_auth,performance,medium,in_progress,standard,29.91,0,very_negative,2,0,android,MEA,2024,8,August
TCKT_007863,2023-01-27 13:39:41,CUST_00339,education,phone_transcript,notifications,billing_problem,low,resolved,standard,17.67,0,negative,0,1,web,APAC,2023,1,January
TCKT_058889,2024-08-23 10:48:45,CUST_00908,individual,chat,data_export,other,medium,resolved,gold,33.25,0,negative,3,0,desktop_app,APAC,2024,8,August
TCKT_056475,2025-03-28 07:01:53,CUST_01245,non_profit,web_form,login_auth,bug,medium,resolved,standard,19.22,0,very_negative,1,0,android,MEA,2025,3,March
TCKT_038352,2024-11-25 19:40:09,CUST_07558,enterprise,in_app,api_integration,security_concern,low,open,gold,29.91,0,very_negative,0,1,api_client,Unknown,2024,11,November
TCKT_045622,2025-05-03 19:29:03,CUST_01306,non_profit,in_app,billing,performance,low,resolved,gold,19.92,0,negative,2,0,web,EU,2025,5,May
TCKT_043609,2022-02-26 19:08:00,CUST_09988,enterprise,web_form,api_integration,account_access,low,resolved,gold,9.97,0,neutral,3,0,ios,APAC,2022,2,February
TCKT_048131,2022-02-08 10:54:02,CUST_09744,enterprise,chat,analytics_dashboard,security_concern,medium,resolved,standard,24.09,0,neutral,3,0,ios,EU,2022,2,February
TCKT_001247,2024-05-04 01:06:57,CUST_08831,individual,web_form,api_integration,performance,high,in_progress,gold,29.91,0,negative,0,0,web,APAC,2024,5,May
TCKT_040718,2025-01-12 16:47:37,CUST_06078,non_profit,email,api_integration,billing_problem,low,open,gold,29.91,0,positive,4,0,ios,Unknown,2025,1,January
TCKT_034647,2023-10-13 08:00:45,CUST_02483,small_business,chat,mobile_app,security_concern,high,resolved,standard,18.81,1,very_negative,1,0,api_client,MEA,2023,10,October
TCKT_082828,2023-04-05 00:18:22,CUST_05299,enterprise,in_app,mobile_app,account_access,high,in_progress,gold,29.91,0,positive,4,1,android,Unknown,2023,4,April
TCKT_095588,2024-09-05 18:06:56,CUST_03244,enterprise,phone_transcript,analytics_dashboard,bug,high,open,standard,29.91,0,positive,0,1,desktop_app,LATAM,2024,9,September
TCKT_095234,2023-10-19 13:42:05,CUST_04205,enterprise,in_app,analytics_dashboard,account_access,low,resolved,standard,31.97,0,neutral,3,0,web,MEA,2023,10,October
TCKT_085062,2022-03-07 15:27:21,CUST_01719,small_business,phone_transcript,api_integration,bug,low,resolved,standard,42.98,0,negative,3,0,ios,MEA,2022,3,March
TCKT_020363,2025-02-05 01:13:04,CUST_08031,enterprise,web_form,notifications,bug,low,closed_no_action,gold,164.12,0,negative,2,0,android,Unknown,2025,2,February
TCKT_010086,2024-02-28 07:50:26,CUST_00014,enterprise,in_app,billing,feature_request,low,resolved,standard,30.51,0,negative,2,1,android,Unknown,2024,2,February
TCKT_016436,2022-05-28 01:59:15,CUST_03875,small_business,phone_transcript,data_export,other,medium,resolved,standard,47.66,0,positive,0,1,web,Unknown,2022,5,May
TCKT_053480,2022-03-19 08:52:23,CUST_05204,enterprise,web_form,notifications,bug,low,open,platinum,29.91,0,very_positive,0,0,api_client,APAC,2022,3,March
TCKT_064869,2024-10-01 03:54:17,CUST_03983,non_profit,in_app,billing,billing_problem,low,resolved,standard,32.28,0,neutral,4,0,api_client,Unknown,2024,10,October
TCKT_073401,2025-05-06 21:26:29,CUST_02555,small_business,chat,data_export,feature_request,low,resolved,platinum,29.81,0,neutral,0,0,android,MEA,2025,5,May
TCKT_015043,2024-05-16 11:30:50,CUST_02447,non_profit,phone_transcript,notifications,feature_request,low,resolved,standard,55.78,0,positive,0,0,ios,MEA,2024,5,May
TCKT_089802,2024-03-09 19:10:24,CUST_03034,education,in_app,analytics_dashboard,billing_problem,low,resolved,gold,20.2,0,very_positive,5,0,api_client,Unknown,2024,3,March
TCKT_091212,2025-03-23 09:31:36,CUST_06422,individual,in_app,login_auth,billing_problem,low,in_progress,gold,29.91,0,positive,5,0,desktop_app,EU,2025,3,March
TCKT_045828,2022-03-30 17:06:28,CUST_01158,small_business,web_form,login_auth,billing_problem,high,open,standard,29.91,0,negative,2,0,desktop_app,Unknown,2022,3,March
TCKT_051090,2025-11-10 08:26:16,CUST_03791,education,chat,login_auth,billing_problem,low,resolved,gold,49.65,0,very_negative,2,0,desktop_app,EU,2025,11,November
TCKT_006607,2023-07-12 21:46:50,CUST_02215,small_business,phone_transcript,analytics_dashboard,bug,medium,resolved,platinum,36.89,0,very_positive,5,0,desktop_app,LATAM,2023,7,July
TCKT_074986,2024-12-04 08:22:20,CUST_09469,enterprise,chat,analytics_dashboard,performance,low,resolved,standard,53.06,0,negative,2,0,api_client,EU,2024,12,December
TCKT_088654,2025-06-08 09:31:01,CUST_04266,small_business,chat,login_auth,feature_request,medium,in_progress,standard,29.91,0,neutral,4,0,desktop_app,LATAM,2025,6,June
TCKT_081109,2025-07-03 17:50:54,CUST_07792,non_profit,email,billing,account_access,low,resolved,standard,40.11,0,very_positive,5,0,web,Unknown,2025,7,July
TCKT_008116,2023-10-04 02:44:28,CUST_06892,education,chat,mobile_app,performance,high,resolved,gold,6.7,0,neutral,4,0,android,APAC,2023,10,October
TCKT_041211,2024-07-30 21:38:11,CUST_03133,education,chat,data_export,how_to,low,in_progress,standard,29.91,0,positive,4,0,desktop_app,APAC,2024,7,July
TCKT_075179,2024-04-15 16:54:33,CUST_07878,non_profit,phone_transcript,login_auth,feature_request,medium,in_progress,standard,29.91,0,neutral,0,0,android,APAC,2024,4,April
TCKT_022286,2024-12-08 23:33:15,CUST_09795,enterprise,chat,billing,account_access,low,open,standard,29.91,0,very_negative,2,0,api_client,EU,2024,12,December
TCKT_007731,2024-01-11 05:07:00,CUST_09793,enterprise,web_form,api_integration,how_to,low,resolved,standard,10.16,0,negative,0,0,api_client,MEA,2024,1,January
TCKT_065391,2022-03-09 18:32:28,CUST_04869,non_profit,web_form,login_auth,bug,urgent,open,standard,29.91,0,positive,4,0,android,LATAM,2022,3,March
TCKT_006530,2025-04-21 07:33:05,CUST_00229,non_profit,in_app,billing,performance,low,in_progress,standard,29.91,0,very_negative,1,0,android,Unknown,2025,4,April
TCKT_036712,2022-12-20 11:53:34,CUST_08981,small_business,chat,notifications,how_to,medium,resolved,platinum,29.94,0,positive,5,0,api_client,EU,2022,12,December
TCKT_031775,2023-01-04 04:17:29,CUST_01668,enterprise,email,login_auth,feature_request,low,resolved,standard,66.61,0,neutral,4,0,api_client,MEA,2023,1,January
TCKT_033572,2023-12-13 10:56:03,CUST_05533,individual,chat,analytics_dashboard,how_to,low,open,platinum,29.91,0,neutral,3,0,api_client,EU,2023,12,December
TCKT_078203,2023-06-30 10:21:35,CUST_03577,education,in_app,billing,account_access,high,in_progress,standard,29.91,0,negative,3,0,android,EU,2023,6,June
TCKT_020822,2025-01-17 12:49:44,CUST_08663,non_profit,chat,data_export,billing_problem,high,resolved,gold,22.07,0,positive,4,1,desktop_app,APAC,2025,1,January
TCKT_011948,2025-05-03 12:19:39,CUST_09837,small_business,web_form,api_integration,account_access,urgent,on_hold,standard,29.91,0,negative,3,0,desktop_app,APAC,2025,5,May
TCKT_070955,2022-08-12 14:51:09,CUST_07645,education,chat,analytics_dashboard,performance,medium,resolved,standard,5.0,0,neutral,4,0,ios,APAC,2022,8,August
TCKT_000821,2022-04-09 22:19:56,CUST_06840,education,phone_transcript,notifications,feature_request,medium,in_progress,gold,29.91,0,neutral,4,0,api_client,EU,2022,4,April
TCKT_083234,2024-09-22 13:11:43,CUST_05178,small_business,in_app,analytics_dashboard,bug,low,on_hold,standard,29.91,0,very_negative,2,0,ios,Unknown,2024,9,September
TCKT_085374,2024-10-24 22:18:03,CUST_06206,education,chat,mobile_app,account_access,high,closed_no_action,standard,96.49,0,neutral,4,0,web,LATAM,2024,10,October
TCKT_097526,2023-10-20 22:01:58,CUST_04502,individual,web_form,billing,bug,low,in_progress,gold,29.91,0,neutral,4,0,android,LATAM,2023,10,October
TCKT_097700,2022-01-26 22:17:18,CUST_08014,non_profit,chat,mobile_app,feature_request,medium,closed_no_action,gold,27.01,0,neutral,0,1,web,APAC,2022,1,January
TCKT_078885,2025-10-03 07:09:50,CUST_07979,education,email,data_export,performance,medium,resolved,platinum,7.58,0,negative,2,0,desktop_app,EU,2025,10,October
TCKT_053531,2024-04-11 19:38:37,CUST_05451,individual,chat,data_export,security_concern,high,closed_no_action,gold,41.1,1,negative,2,0,android,LATAM,2024,4,April
TCKT_059529,2022-06-30 22:46:43,CUST_02150,education,phone_transcript,api_integration,account_access,high,resolved,gold,8.36,1,positive,0,0,api_client,LATAM,2022,6,June
TCKT_072990,2025-08-27 12:30:04,CUST_06334,enterprise,web_form,data_export,security_concern,high,open,gold,29.91,0,positive,5,0,desktop_app,LATAM,2025,8,August
TCKT_091614,2024-03-02 00:40:26,CUST_09017,enterprise,email,billing,performance,low,resolved,gold,8.89,0,very_positive,0,0,web,MEA,2024,3,March
TCKT_056057,2022-11-03 17:44:35,CUST_09645,small_business,chat,notifications,bug,high,closed_no_action,standard,132.07,0,very_positive,5,1,desktop_app,Unknown,2022,11,November
TCKT_082060,2022-11-26 03:11:44,CUST_02512,small_business,phone_transcript,data_export,bug,medium,resolved,standard,30.73,0,neutral,4,0,web,APAC,2022,11,November
TCKT_009343,2024-09-11 19:17:29,CUST_02892,education,phone_transcript,analytics_dashboard,how_to,medium,in_progress,platinum,29.91,0,very_positive,5,0,desktop_app,MEA,2024,9,September
TCKT_088003,2025-06-03 10:26:46,CUST_07608,education,web_form,api_integration,bug,medium,in_progress,standard,29.91,0,positive,0,1,android,EU,2025,6,June
TCKT_050951,2024-05-30 22:44:41,CUST_03836,small_business,web_form,api_integration,other,medium,closed_no_action,standard,191.89,0,negative,3,0,ios,MEA,2024,5,May
TCKT_066158,2022-10-02 13:57:36,CUST_06119,enterprise,chat,notifications,how_to,medium,resolved,gold,38.59,0,very_positive,5,0,ios,Unknown,2022,10,October
TCKT_068664,2024-08-30 17:09:45,CUST_02882,small_business,email,api_integration,how_to,urgent,in_progress,gold,29.91,0,neutral,4,0,android,LATAM,2024,8,August
TCKT_062297,2024-11-28 03:15:37,CUST_08478,small_business,web_form,data_export,other,medium,closed_no_action,gold,191.96,0,neutral,4,0,web,EU,2024,11,November
TCKT_081758,2023-08-25 20:48:02,CUST_09588,enterprise,web_form,notifications,security_concern,high,closed_no_action,standard,70.24,0,negative,3,0,web,EU,2023,8,August
TCKT_022811,2024-10-06 01:30:47,CUST_08389,non_profit,in_app,notifications,feature_request,medium,in_progress,standard,29.91,0,positive,5,0,api_client,EU,2024,10,October
TCKT_012075,2023-08-03 08:01:18,CUST_03737,non_profit,email,notifications,other,low,open,standard,29.91,0,very_negative,2,0,api_client,EU,2023,8,August
TCKT_019326,2024-05-21 08:15:19,CUST_08247,individual,email,login_auth,billing_problem,medium,in_progress,standard,29.91,0,neutral,3,0,api_client,EU,2024,5,May
TCKT_076539,2024-06-07 09:36:56,CUST_03191,non_profit,email,api_integration,security_concern,medium,resolved,standard,12.05,0,very_negative,1,1,ios,APAC,2024,6,June
TCKT_024089,2024-01-16 14:54:10,CUST_08026,individual,in_app,analytics_dashboard,billing_problem,high,open,standard,29.91,0,very_negative,2,0,ios,EU,2024,1,January
TCKT_060682,2025-10-04 04:40:16,CUST_02773,non_profit,phone_transcript,api_integration,billing_problem,medium,resolved,standard,19.87,0,negative,3,0,ios,LATAM,2025,10,October
TCKT_094364,2024-10-12 08:53:29,CUST_07088,small_business,chat,billing,bug,medium,in_progress,gold,29.91,1,neutral,3,1,android,LATAM,2024,10,October
TCKT_012558,2025-03-11 07:50:20,CUST_03819,small_business,web_form,analytics_dashboard,how_to,low,in_progress,standard,29.91,0,neutral,0,0,api_client,APAC,2025,3,March
TCKT_097800,2022-11-12 02:16:55,CUST_04876,non_profit,in_app,data_export,billing_problem,low,resolved,standard,27.11,0,negative,2,1,desktop_app,LATAM,2022,11,November
TCKT_029020,2023-02-17 14:33:35,CUST_00844,non_profit,phone_transcript,billing,performance,high,in_progress,gold,29.91,0,very_negative,0,0,web,APAC,2023,2,February
TCKT_050961,2022-03-16 12:05:54,CUST_09519,individual,in_app,analytics_dashboard,how_to,medium,resolved,gold,42.67,0,very_negative,2,1,ios,MEA,2022,3,March
TCKT_029616,2022-03-31 21:07:51,CUST_07842,education,phone_transcript,notifications,performance,urgent,on_hold,gold,29.91,0,very_negative,0,1,web,MEA,2022,3,March
TCKT_060301,2023-08-27 17:31:01,CUST_05128,education,phone_transcript,analytics_dashboard,security_concern,low,closed_no_action,standard,215.87,0,negative,2,1,ios,APAC,2023,8,August
TCKT_023159,2023-08-24 12:19:44,CUST_06162,enterprise,in_app,login_auth,account_access,medium,resolved,standard,23.48,0,neutral,0,1,ios,MEA,2023,8,August
TCKT_054507,2025-07-05 16:44:26,CUST_09416,small_business,phone_transcript,data_export,security_concern,low,resolved,standard,17.56,0,neutral,0,1,ios,EU,2025,7,July
TCKT_049249,2025-01-30 14:31:50,CUST_04518,small_business,in_app,analytics_dashboard,how_to,medium,on_hold,standard,29.91,0,neutral,3,0,android,Unknown,2025,1,January
TCKT_066072,2023-03-21 11:57:02,CUST_04413,enterprise,in_app,notifications,performance,low,closed_no_action,standard,208.84,0,neutral,0,0,ios,EU,2023,3,March
TCKT_074563,2025-05-10 05:09:25,CUST_03011,small_business,in_app,billing,security_concern,high,resolved,platinum,3.9,0,neutral,0,0,ios,EU,2025,5,May
TCKT_078606,2022-08-14 12:51:50,CUST_00969,non_profit,in_app,analytics_dashboard,billing_problem,low,in_progress,gold,29.91,0,very_negative,0,1,web,APAC,2022,8,August
TCKT_078623,2025-08-30 21:52:26,CUST_03892,non_profit,web_form,notifications,performance,low,resolved,standard,45.0,0,neutral,4,0,android,LATAM,2025,8,August
TCKT_009710,2025-01-16 12:04:11,CUST_09776,small_business,web_form,analytics_dashboard,other,low,closed_no_action,standard,65.6,1,negative,0,0,api_client,LATAM,2025,1,January
