ticket_id,created_at,customer_id,Customer Segment,channel,Product Area,issue_type,priority,status,sla_plan,Resolution Time (Hours),customer_sentiment,CSAT Score,platform,region,year,month,month_name,day,ticket_age_days,resolution_bucket,csat_percent,region_grouped,sla_breached
TCKT_057177,2022-07-09 23:12:21,CUST_04609,Enterprise,Web_Form,Api_Integration,Security_Concern,Medium,Resolved,Standard,6.71,Negative,2,Web,Unknown,2022,7,July,9,1300,<12h,40.0,Unknown,No
TCKT_008915,2022-07-10 00:28:02,CUST_00801,Small_Business,Chat,Billing,Performance,Low,Resolved,Standard,67.86,Neutral,4,Android,Unknown,2022,7,July,10,1300,2–3 days,80.0,Unknown,Yes
TCKT_043505,2022-07-10 01:29:23,CUST_08855,Education,Chat,Data_Export,Bug,Low,On Hold,Platinum,29.91,Neutral,0,Ios,Eu,2022,7,July,10,1300,1–2 days,0.0,Eu,No
TCKT_009655,2022-07-10 01:42:34,CUST_05556,Small_Business,Phone_Transcript,Notifications,Billing_Problem,Medium,Resolved,Standard,36.92,Neutral,0,Android,Eu,2022,7,July,10,1300,1–2 days,0.0,Eu,No
TCKT_062211,2022-07-10 03:03:40,CUST_00525,Enterprise,In_App,Billing,Billing_Problem,Low,Resolved,Standard,57.9,Neutral,4,Desktop_App,Unknown,2022,7,July,10,1300,2–3 days,80.0,Unknown,Yes
TCKT_067589,2022-07-10 03:05:35,CUST_06187,Education,Email,Analytics_Dashboard,Performance,Low,In Progress,Gold,29.91,Negative,3,Api_Client,Mea,2022,7,July,10,1300,1–2 days,60.0,Mea,No
TCKT_003863,2022-07-10 04:33:44,CUST_09495,Non_Profit,Web_Form,Mobile_App,Feature_Request,Low,Closed No Action,Standard,113.87,Neutral,4,Api_Client,Latam,2022,7,July,10,1300,3–7 days,80.0,Latam,Yes
TCKT_059436,2022-07-10 04:53:12,CUST_04376,Education,Chat,Billing,How_To,Medium,Closed No Action,Standard,150.12,Very_Positive,0,Api_Client,Mea,2022,7,July,10,1300,3–7 days,0.0,Mea,Yes
TCKT_017867,2022-07-10 05:04:50,CUST_04116,Enterprise,Web_Form,Notifications,Other,Medium,Open,Standard,29.91,Neutral,0,Api_Client,Apac,2022,7,July,10,1300,1–2 days,0.0,Apac,No
TCKT_033754,2022-07-10 06:13:49,CUST_00727,Non_Profit,Phone_Transcript,Notifications,Other,Low,In Progress,Gold,29.91,Positive,0,Ios,Latam,2022,7,July,10,1300,1–2 days,0.0,Latam,No
TCKT_023809,2022-07-10 07:27:27,CUST_05970,Non_Profit,Chat,Analytics_Dashboard,Billing_Problem,High,In Progress,Standard,29.91,Neutral,0,Web,Apac,2022,7,July,10,1300,1–2 days,0.0,Apac,No
TCKT_008450,2022-07-10 08:00:45,CUST_01065,Individual,In_App,Analytics_Dashboard,Performance,Medium,Open,Standard,29.91,Neutral,0,Desktop_App,Latam,2022,7,July,10,1300,1–2 days,0.0,Latam,No
TCKT_071547,2022-07-10 08:12:49,CUST_03128,Small_Business,In_App,Notifications,How_To,Urgent,Resolved,Standard,6.4,Neutral,0,Ios,Mea,2022,7,July,10,1300,<12h,0.0,Mea,No
TCKT_012287,2022-07-10 08:55:33,CUST_00938,Non_Profit,Web_Form,Mobile_App,How_To,High,Resolved,Gold,8.16,Neutral,4,Ios,Unknown,2022,7,July,10,1300,<12h,80.0,Unknown,No
TCKT_051407,2022-07-10 10:08:20,CUST_02863,Education,Email,Billing,How_To,High,Resolved,Standard,5.34,Neutral,4,Ios,Unknown,2022,7,July,10,1300,<12h,80.0,Unknown,No
TCKT_048280,2022-07-10 10:18:44,CUST_08649,Small_Business,Chat,Login_Auth,Bug,High,Resolved,Gold,16.8,Very_Negative,0,Api_Client,Mea,2022,7,July,10,1300,12–24h,0.0,Mea,No
TCKT_013412,2022-07-10 10:54:49,CUST_02518,Non_Profit,Email,Data_Export,Bug,Medium,Resolved,Gold,6.65,Neutral,4,Api_Client,Unknown,2022,7,July,10,1300,<12h,80.0,Unknown,No
TCKT_080506,2022-07-10 12:00:19,CUST_08178,Non_Profit,In_App,Mobile_App,Other,Low,Resolved,Gold,67.36,Neutral,3,Desktop_App,Unknown,2022,7,July,10,1300,2–3 days,60.0,Unknown,Yes
TCKT_071537,2022-07-10 12:14:35,CUST_01011,Individual,Phone_Transcript,Billing,Account_Access,Low,Closed No Action,Standard,138.35,Very_Positive,5,Web,Eu,2022,7,July,10,1300,3–7 days,100.0,Eu,Yes
TCKT_049830,2022-07-10 12:45:32,CUST_09730,Individual,Chat,Data_Export,Performance,Low,Resolved,Standard,48.35,Negative,3,Api_Client,Eu,2022,7,July,10,1300,2–3 days,60.0,Eu,Yes
TCKT_099164,2022-07-10 13:07:33,CUST_08891,Non_Profit,Chat,Login_Auth,Account_Access,Low,In Progress,Standard,29.91,Very_Negative,1,Web,Apac,2022,7,July,10,1299,1–2 days,20.0,Apac,No
TCKT_088599,2022-07-10 13:26:14,CUST_07038,Individual,In_App,Data_Export,How_To,Medium,Resolved,Gold,47.48,Positive,0,Desktop_App,Unknown,2022,7,July,10,1299,1–2 days,0.0,Unknown,No
TCKT_086305,2022-07-10 13:35:43,CUST_08799,Enterprise,Email,Mobile_App,Billing_Problem,Low,Resolved,Standard,69.37,Very_Positive,0,Ios,Unknown,2022,7,July,10,1299,2–3 days,0.0,Unknown,Yes
TCKT_022373,2022-07-10 13:46:57,CUST_00822,Individual,Chat,Data_Export,Security_Concern,Low,In Progress,Standard,29.91,Very_Positive,5,Android,Mea,2022,7,July,10,1299,1–2 days,100.0,Mea,No
TCKT_047293,2022-07-10 13:56:14,CUST_08083,Small_Business,Chat,Api_Integration,Performance,Low,Resolved,Gold,27.72,Very_Negative,1,Ios,Latam,2022,7,July,10,1299,1–2 days,20.0,Latam,No
TCKT_024926,2022-07-10 14:25:44,CUST_00262,Individual,In_App,Api_Integration,Bug,Low,In Progress,Platinum,29.91,Positive,5,Api_Client,Apac,2022,7,July,10,1299,1–2 days,100.0,Apac,No
TCKT_066364,2022-07-10 14:52:04,CUST_01218,Enterprise,Chat,Notifications,Performance,High,Open,Standard,29.91,Negative,0,Desktop_App,Unknown,2022,7,July,10,1299,1–2 days,0.0,Unknown,No
TCKT_080301,2022-07-10 16:00:59,CUST_05893,Education,In_App,Notifications,Account_Access,Low,Closed No Action,Gold,211.91,Neutral,4,Web,Mea,2022,7,July,10,1299,7+ days,80.0,Mea,Yes
TCKT_063135,2022-07-10 16:03:05,CUST_08826,Small_Business,Web_Form,Billing,Other,High,In Progress,Gold,29.91,Neutral,3,Ios,Mea,2022,7,July,10,1299,1–2 days,60.0,Mea,No
TCKT_051687,2022-07-10 16:05:19,CUST_06098,Small_Business,In_App,Notifications,Security_Concern,Low,Resolved,Gold,21.24,Very_Negative,0,Desktop_App,Mea,2022,7,July,10,1299,12–24h,0.0,Mea,No
TCKT_014035,2022-07-10 16:30:36,CUST_02291,Small_Business,In_App,Analytics_Dashboard,Performance,Medium,Open,Standard,29.91,Very_Negative,0,Ios,Latam,2022,7,July,10,1299,1–2 days,0.0,Latam,No
TCKT_021795,2022-07-10 16:31:14,CUST_03053,Enterprise,Phone_Transcript,Login_Auth,Other,Low,Resolved,Standard,53.23,Positive,0,Web,Unknown,2022,7,July,10,1299,2–3 days,0.0,Unknown,Yes
TCKT_065587,2022-07-10 17:06:37,CUST_06617,Individual,Email,Api_Integration,Account_Access,Low,Resolved,Gold,68.4,Neutral,3,Android,Latam,2022,7,July,10,1299,2–3 days,60.0,Latam,Yes
TCKT_051165,2022-07-10 17:12:17,CUST_09382,Individual,Email,Api_Integration,Security_Concern,Medium,In Progress,Platinum,29.91,Negative,3,Android,Apac,2022,7,July,10,1299,1–2 days,60.0,Apac,No
TCKT_054672,2022-07-10 17:33:48,CUST_03891,Education,Phone_Transcript,Notifications,Other,Medium,In Progress,Gold,29.91,Very_Negative,0,Ios,Latam,2022,7,July,10,1299,1–2 days,0.0,Latam,No
TCKT_007844,2022-07-10 18:33:47,CUST_08289,Individual,Phone_Transcript,Notifications,Feature_Request,Medium,On Hold,Standard,29.91,Neutral,4,Android,Eu,2022,7,July,10,1299,1–2 days,80.0,Eu,No
TCKT_002783,2022-07-10 19:29:08,CUST_00640,Education,Chat,Billing,Feature_Request,Low,Resolved,Standard,34.15,Positive,4,Ios,Eu,2022,7,July,10,1299,1–2 days,80.0,Eu,No
TCKT_027418,2022-07-10 20:06:15,CUST_05654,Education,In_App,Billing,Other,High,Resolved,Platinum,13.65,Positive,4,Desktop_App,Eu,2022,7,July,10,1299,12–24h,80.0,Eu,No
TCKT_012844,2022-07-10 21:02:53,CUST_04656,Individual,In_App,Billing,Performance,High,Closed No Action,Standard,172.52,Negative,2,Ios,Apac,2022,7,July,10,1299,7+ days,40.0,Apac,Yes
TCKT_067130,2022-07-10 21:38:31,CUST_02908,Education,Web_Form,Data_Export,Security_Concern,Medium,On Hold,Gold,29.91,Very_Negative,2,Desktop_App,Apac,2022,7,July,10,1299,1–2 days,40.0,Apac,No
TCKT_083254,2022-07-10 22:02:10,CUST_01215,Non_Profit,Chat,Data_Export,How_To,Urgent,In Progress,Standard,29.91,Neutral,3,Ios,Mea,2022,7,July,10,1299,1–2 days,60.0,Mea,No
TCKT_020381,2022-07-10 23:09:21,CUST_07957,Education,Web_Form,Login_Auth,Security_Concern,High,Resolved,Gold,14.96,Very_Negative,1,Android,Eu,2022,7,July,10,1299,12–24h,20.0,Eu,No
TCKT_085269,2022-07-10 23:23:10,CUST_03867,Small_Business,In_App,Api_Integration,Security_Concern,High,Open,Platinum,29.91,Negative,0,Ios,Unknown,2022,7,July,10,1299,1–2 days,0.0,Unknown,No
TCKT_030331,2022-07-10 23:41:29,CUST_09620,Education,Email,Data_Export,How_To,Urgent,Resolved,Gold,6.47,Positive,0,Api_Client,Eu,2022,7,July,10,1299,<12h,0.0,Eu,No
TCKT_078047,2022-07-11 01:03:23,CUST_07111,Education,Web_Form,Mobile_App,Security_Concern,Medium,Resolved,Gold,17.78,Very_Negative,0,Desktop_App,Latam,2022,7,July,11,1299,12–24h,0.0,Latam,No
TCKT_036597,2022-07-11 01:31:50,CUST_02692,Small_Business,Email,Notifications,Billing_Problem,Low,On Hold,Standard,29.91,Negative,3,Api_Client,Mea,2022,7,July,11,1299,1–2 days,60.0,Mea,No
TCKT_089642,2022-07-11 02:50:36,CUST_00114,Enterprise,Chat,Billing,Billing_Problem,Medium,Resolved,Standard,31.11,Neutral,4,Api_Client,Unknown,2022,7,July,11,1299,1–2 days,80.0,Unknown,No
TCKT_071070,2022-07-11 03:53:00,CUST_06430,Non_Profit,In_App,Login_Auth,Account_Access,Low,Resolved,Standard,39.28,Very_Negative,2,Ios,Mea,2022,7,July,11,1299,1–2 days,40.0,Mea,No
TCKT_080586,2022-07-11 03:53:53,CUST_03578,Small_Business,Chat,Notifications,Feature_Request,Low,Resolved,Platinum,58.97,Very_Positive,5,Desktop_App,Latam,2022,7,July,11,1299,2–3 days,100.0,Latam,Yes
TCKT_025947,2022-07-11 03:55:07,CUST_06647,Non_Profit,Phone_Transcript,Api_Integration,How_To,High,Resolved,Standard,16.02,Very_Positive,5,Web,Mea,2022,7,July,11,1299,12–24h,100.0,Mea,No
TCKT_007295,2022-07-11 03:56:57,CUST_05070,Individual,Web_Form,Data_Export,Account_Access,Medium,Resolved,Standard,15.22,Very_Positive,5,Web,Eu,2022,7,July,11,1299,12–24h,100.0,Eu,No
TCKT_076697,2022-07-11 03:58:10,CUST_08309,Non_Profit,Email,Notifications,Account_Access,Low,Resolved,Gold,12.26,Very_Negative,2,Android,Latam,2022,7,July,11,1299,12–24h,40.0,Latam,No
TCKT_013243,2022-07-11 04:31:47,CUST_05246,Individual,Chat,Login_Auth,Performance,Medium,Resolved,Standard,17.8,Very_Negative,2,Ios,Latam,2022,7,July,11,1299,12–24h,40.0,Latam,No
TCKT_001271,2022-07-11 04:37:08,CUST_06554,Enterprise,Phone_Transcript,Billing,Account_Access,Low,In Progress,Standard,29.91,Very_Positive,5,Api_Client,Eu,2022,7,July,11,1299,1–2 days,100.0,Eu,No
TCKT_068826,2022-07-11 04:56:08,CUST_08033,Education,Email,Data_Export,Security_Concern,Medium,Closed No Action,Standard,180.32,Negative,2,Android,Unknown,2022,7,July,11,1299,7+ days,40.0,Unknown,Yes
TCKT_044651,2022-07-11 05:00:47,CUST_08958,Enterprise,Email,Login_Auth,Billing_Problem,Medium,In Progress,Gold,29.91,Neutral,4,Android,Unknown,2022,7,July,11,1299,1–2 days,80.0,Unknown,No
TCKT_093774,2022-07-11 05:17:07,CUST_08450,Education,Web_Form,Billing,Security_Concern,Low,On Hold,Gold,29.91,Neutral,4,Api_Client,Mea,2022,7,July,11,1299,1–2 days,80.0,Mea,No
TCKT_095729,2022-07-11 06:47:20,CUST_06982,Small_Business,Email,Notifications,Performance,High,On Hold,Standard,29.91,Very_Positive,5,Web,Eu,2022,7,July,11,1299,1–2 days,100.0,Eu,No
TCKT_080629,2022-07-11 07:21:04,CUST_01326,Education,In_App,Notifications,Performance,Low,Resolved,Standard,47.18,Very_Positive,0,Desktop_App,Unknown,2022,7,July,11,1299,1–2 days,0.0,Unknown,No
TCKT_060154,2022-07-11 07:43:32,CUST_05037,Small_Business,Email,Data_Export,How_To,Medium,Open,Standard,29.91,Negative,2,Api_Client,Unknown,2022,7,July,11,1299,1–2 days,40.0,Unknown,No
TCKT_093929,2022-07-11 07:48:58,CUST_09302,Non_Profit,Phone_Transcript,Api_Integration,Account_Access,Medium,In Progress,Gold,29.91,Very_Negative,2,Web,Mea,2022,7,July,11,1299,1–2 days,40.0,Mea,No
TCKT_037275,2022-07-11 08:06:20,CUST_00101,Enterprise,Web_Form,Mobile_App,Feature_Request,Low,Closed No Action,Gold,86.01,Positive,5,Api_Client,Apac,2022,7,July,11,1299,3–7 days,100.0,Apac,Yes
TCKT_057113,2022-07-11 08:49:52,CUST_08844,Non_Profit,Phone_Transcript,Login_Auth,Other,Low,Closed No Action,Standard,136.53,Negative,3,Android,Apac,2022,7,July,11,1299,3–7 days,60.0,Apac,Yes
TCKT_024034,2022-07-11 09:14:56,CUST_01615,Small_Business,Phone_Transcript,Billing,Feature_Request,High,In Progress,Standard,29.91,Neutral,4,Android,Latam,2022,7,July,11,1299,1–2 days,80.0,Latam,No
TCKT_046727,2022-07-11 10:00:00,CUST_04571,Non_Profit,Web_Form,Analytics_Dashboard,Feature_Request,Medium,In Progress,Standard,29.91,Negative,2,Android,Apac,2022,7,July,11,1299,1–2 days,40.0,Apac,No
TCKT_015809,2022-07-11 10:04:26,CUST_03246,Small_Business,In_App,Login_Auth,Feature_Request,Low,On Hold,Gold,29.91,Neutral,0,Ios,Unknown,2022,7,July,11,1299,1–2 days,0.0,Unknown,No
TCKT_028970,2022-07-11 10:15:10,CUST_08333,Non_Profit,Phone_Transcript,Notifications,Security_Concern,Low,Open,Standard,29.91,Negative,0,Ios,Mea,2022,7,July,11,1299,1–2 days,0.0,Mea,No
TCKT_093285,2022-07-11 10:56:07,CUST_05808,Enterprise,Phone_Transcript,Billing,Performance,Medium,Closed No Action,Standard,46.57,Very_Negative,1,Desktop_App,Unknown,2022,7,July,11,1299,1–2 days,20.0,Unknown,No
TCKT_011793,2022-07-11 12:12:28,CUST_04454,Individual,Chat,Data_Export,Feature_Request,High,Resolved,Gold,12.32,Very_Positive,5,Ios,Mea,2022,7,July,11,1299,12–24h,100.0,Mea,No
TCKT_013161,2022-07-11 13:19:45,CUST_06765,Education,Chat,Notifications,Other,Medium,Resolved,Standard,42.58,Neutral,4,Ios,Latam,2022,7,July,11,1298,1–2 days,80.0,Latam,No
TCKT_010199,2022-07-11 13:54:57,CUST_05824,Small_Business,In_App,Analytics_Dashboard,Billing_Problem,Medium,In Progress,Standard,29.91,Negative,3,Ios,Unknown,2022,7,July,11,1298,1–2 days,60.0,Unknown,No
TCKT_058366,2022-07-11 13:57:31,CUST_01257,Individual,Chat,Api_Integration,Security_Concern,Medium,Resolved,Gold,10.15,Negative,0,Ios,Unknown,2022,7,July,11,1298,<12h,0.0,Unknown,No
TCKT_081141,2022-07-11 14:56:45,CUST_08686,Enterprise,In_App,Notifications,Performance,High,Resolved,Standard,15.42,Neutral,4,Web,Mea,2022,7,July,11,1298,12–24h,80.0,Mea,No
TCKT_068640,2022-07-11 15:11:25,CUST_04983,Non_Profit,In_App,Data_Export,Feature_Request,Low,Resolved,Gold,57.83,Neutral,0,Android,Latam,2022,7,July,11,1298,2–3 days,0.0,Latam,Yes
TCKT_043671,2022-07-11 15:27:33,CUST_08166,Enterprise,Web_Form,Mobile_App,Billing_Problem,High,Resolved,Standard,6.03,Negative,3,Android,Unknown,2022,7,July,11,1298,<12h,60.0,Unknown,No
TCKT_025891,2022-07-11 15:34:17,CUST_00562,Non_Profit,Email,Mobile_App,Performance,Medium,On Hold,Standard,29.91,Negative,2,Api_Client,Mea,2022,7,July,11,1298,1–2 days,40.0,Mea,No
TCKT_028063,2022-07-11 15:52:47,CUST_08612,Individual,Phone_Transcript,Api_Integration,Other,High,Resolved,Standard,6.49,Very_Positive,5,Ios,Mea,2022,7,July,11,1298,<12h,100.0,Mea,No
TCKT_033091,2022-07-11 15:55:01,CUST_01395,Education,Email,Mobile_App,Billing_Problem,Low,Resolved,Gold,25.94,Negative,3,Api_Client,Latam,2022,7,July,11,1298,1–2 days,60.0,Latam,No
TCKT_094921,2022-07-11 16:07:48,CUST_00982,Individual,Web_Form,Api_Integration,Account_Access,Low,In Progress,Standard,29.91,Neutral,4,Android,Eu,2022,7,July,11,1298,1–2 days,80.0,Eu,No
TCKT_097969,2022-07-11 16:41:56,CUST_08717,Non_Profit,Chat,Notifications,Bug,Low,Resolved,Gold,64.27,Very_Positive,5,Desktop_App,Unknown,2022,7,July,11,1298,2–3 days,100.0,Unknown,Yes
TCKT_007881,2022-07-11 17:02:05,CUST_03298,Small_Business,Phone_Transcript,Billing,Account_Access,Medium,Closed No Action,Platinum,117.88,Very_Negative,2,Android,Mea,2022,7,July,11,1298,3–7 days,40.0,Mea,Yes
TCKT_080663,2022-07-11 17:25:20,CUST_08421,Non_Profit,Chat,Data_Export,Feature_Request,Medium,In Progress,Standard,29.91,Positive,4,Desktop_App,Latam,2022,7,July,11,1298,1–2 days,80.0,Latam,No
TCKT_012083,2022-07-11 18:06:23,CUST_09918,Non_Profit,In_App,Login_Auth,Other,Medium,Resolved,Standard,22.92,Neutral,3,Android,Apac,2022,7,July,11,1298,12–24h,60.0,Apac,No
TCKT_011666,2022-07-11 21:22:10,CUST_04449,Non_Profit,Email,Data_Export,Feature_Request,Low,Resolved,Standard,36.83,Neutral,0,Api_Client,Apac,2022,7,July,11,1298,1–2 days,0.0,Apac,No
TCKT_076486,2022-07-11 21:23:20,CUST_06822,Individual,In_App,Analytics_Dashboard,How_To,Medium,Open,Gold,29.91,Neutral,3,Android,Latam,2022,7,July,11,1298,1–2 days,60.0,Latam,No
TCKT_055878,2022-07-11 21:39:54,CUST_05892,Non_Profit,Chat,Mobile_App,Feature_Request,Low,Resolved,Gold,51.21,Very_Positive,5,Desktop_App,Latam,2022,7,July,11,1298,2–3 days,100.0,Latam,Yes
TCKT_028410,2022-07-11 22:23:04,CUST_09197,Individual,Web_Form,Analytics_Dashboard,How_To,Medium,In Progress,Standard,29.91,Very_Positive,5,Ios,Latam,2022,7,July,11,1298,1–2 days,100.0,Latam,No
TCKT_027637,2022-07-11 23:02:41,CUST_09205,Enterprise,Web_Form,Mobile_App,Feature_Request,Urgent,Open,Standard,29.91,Neutral,3,Ios,Apac,2022,7,July,11,1298,1–2 days,60.0,Apac,No
TCKT_065091,2022-07-11 23:22:39,CUST_09195,Non_Profit,Email,Analytics_Dashboard,Performance,Medium,In Progress,Standard,29.91,Neutral,3,Android,Apac,2022,7,July,11,1298,1–2 days,60.0,Apac,No
TCKT_075248,2022-07-12 00:28:18,CUST_05552,Small_Business,Phone_Transcript,Login_Auth,Account_Access,Medium,On Hold,Gold,29.91,Very_Negative,2,Api_Client,Unknown,2022,7,July,12,1298,1–2 days,40.0,Unknown,No
TCKT_027326,2022-07-12 00:35:55,CUST_00067,Small_Business,Phone_Transcript,Billing,Feature_Request,Urgent,Resolved,Platinum,5.02,Neutral,3,Api_Client,Mea,2022,7,July,12,1298,<12h,60.0,Mea,No
TCKT_028297,2022-07-12 00:55:20,CUST_09813,Small_Business,Email,Billing,Security_Concern,High,Resolved,Standard,12.57,Negative,2,Ios,Mea,2022,7,July,12,1298,12–24h,40.0,Mea,No
TCKT_010162,2022-07-12 01:08:39,CUST_04522,Individual,In_App,Mobile_App,How_To,Low,Open,Gold,29.91,Neutral,3,Android,Mea,2022,7,July,12,1298,1–2 days,60.0,Mea,No
TCKT_010767,2022-07-12 01:14:02,CUST_02689,Small_Business,Phone_Transcript,Data_Export,How_To,High,In Progress,Standard,29.91,Positive,0,Android,Apac,2022,7,July,12,1298,1–2 days,0.0,Apac,No
TCKT_052281,2022-07-12 03:10:04,CUST_00628,Small_Business,Phone_Transcript,Billing,Account_Access,Low,On Hold,Standard,29.91,Negative,0,Android,Unknown,2022,7,July,12,1298,1–2 days,0.0,Unknown,No
TCKT_057707,2022-07-12 03:21:52,CUST_04424,Education,In_App,Data_Export,Account_Access,Low,In Progress,Platinum,29.91,Very_Negative,2,Web,Mea,2022,7,July,12,1298,1–2 days,40.0,Mea,No
TCKT_031814,2022-07-12 03:58:17,CUST_07207,Enterprise,In_App,Mobile_App,Performance,Medium,Open,Gold,29.91,Positive,5,Web,Latam,2022,7,July,12,1298,1–2 days,100.0,Latam,No
TCKT_028480,2022-07-12 04:28:05,CUST_00084,Individual,Chat,Notifications,Feature_Request,Medium,Resolved,Gold,24.63,Positive,0,Ios,Mea,2022,7,July,12,1298,1–2 days,0.0,Mea,No
TCKT_011049,2022-07-12 04:41:06,CUST_03324,Individual,In_App,Login_Auth,Billing_Problem,Low,Resolved,Gold,14.54,Very_Positive,5,Web,Latam,2022,7,July,12,1298,12–24h,100.0,Latam,No
TCKT_091870,2022-07-12 04:46:42,CUST_01953,Non_Profit,Web_Form,Mobile_App,Security_Concern,Medium,In Progress,Gold,29.91,Negative,0,Android,Unknown,2022,7,July,12,1298,1–2 days,0.0,Unknown,No
TCKT_097793,2022-07-12 05:26:28,CUST_00672,Non_Profit,Chat,Data_Export,How_To,Medium,Open,Standard,29.91,Very_Positive,5,Desktop_App,Mea,2022,7,July,12,1298,1–2 days,100.0,Mea,No
TCKT_081773,2022-07-12 06:21:40,CUST_01837,Non_Profit,Email,Billing,Other,High,Closed No Action,Standard,159.56,Very_Negative,0,Desktop_App,Apac,2022,7,July,12,1298,3–7 days,0.0,Apac,Yes
TCKT_026742,2022-07-12 07:19:53,CUST_07952,Education,Web_Form,Mobile_App,Billing_Problem,High,Resolved,Standard,13.46,Very_Positive,0,Ios,Mea,2022,7,July,12,1298,12–24h,0.0,Mea,No
TCKT_071339,2022-07-12 07:22:26,CUST_03476,Individual,Chat,Login_Auth,Feature_Request,Low,In Progress,Standard,29.91,Neutral,4,Ios,Mea,2022,7,July,12,1298,1–2 days,80.0,Mea,No
TCKT_088903,2022-07-12 08:08:09,CUST_07710,Individual,Chat,Notifications,How_To,High,In Progress,Standard,29.91,Very_Positive,5,Android,Latam,2022,7,July,12,1298,1–2 days,100.0,Latam,No
TCKT_013660,2022-07-12 08:09:11,CUST_01597,Enterprise,Chat,Login_Auth,Feature_Request,Low,Resolved,Gold,15.41,Positive,5,Api_Client,Eu,2022,7,July,12,1298,12–24h,100.0,Eu,No
TCKT_049086,2022-07-12 08:21:12,CUST_06966,Non_Profit,In_App,Login_Auth,Account_Access,High,Closed No Action,Standard,175.36,Very_Negative,1,Api_Client,Eu,2022,7,July,12,1298,7+ days,20.0,Eu,Yes
TCKT_004573,2022-07-12 08:25:57,CUST_03207,Enterprise,Web_Form,Billing,Billing_Problem,Low,Open,Standard,29.91,Negative,3,Web,Mea,2022,7,July,12,1298,1–2 days,60.0,Mea,No
TCKT_049050,2022-07-12 08:59:33,CUST_01936,Individual,Chat,Mobile_App,Account_Access,Medium,Resolved,Standard,41.97,Very_Negative,1,Ios,Eu,2022,7,July,12,1298,1–2 days,20.0,Eu,No
TCKT_041262,2022-07-12 09:21:36,CUST_00928,Individual,Email,Api_Integration,Security_Concern,High,In Progress,Standard,29.91,Positive,0,Ios,Latam,2022,7,July,12,1298,1–2 days,0.0,Latam,No
TCKT_030200,2022-07-12 09:59:13,CUST_00848,Education,Phone_Transcript,Notifications,Security_Concern,Medium,In Progress,Gold,29.91,Neutral,4,Web,Mea,2022,7,July,12,1298,1–2 days,80.0,Mea,No
TCKT_022994,2022-07-12 11:18:25,CUST_04254,Non_Profit,Email,Data_Export,How_To,Medium,Resolved,Gold,39.73,Neutral,3,Api_Client,Apac,2022,7,July,12,1298,1–2 days,60.0,Apac,No
TCKT_040187,2022-07-12 11:29:10,CUST_08741,Enterprise,Email,Analytics_Dashboard,Security_Concern,Medium,Resolved,Standard,6.62,Very_Negative,2,Ios,Unknown,2022,7,July,12,1298,<12h,40.0,Unknown,No
TCKT_020526,2022-07-12 11:39:30,CUST_00384,Enterprise,Phone_Transcript,Notifications,Feature_Request,Medium,Resolved,Standard,9.25,Very_Positive,5,Ios,Latam,2022,7,July,12,1298,<12h,100.0,Latam,No
TCKT_048394,2022-07-12 12:24:31,CUST_01013,Small_Business,Email,Analytics_Dashboard,Billing_Problem,High,Resolved,Standard,20.11,Negative,0,Web,Latam,2022,7,July,12,1298,12–24h,0.0,Latam,No
TCKT_097621,2022-07-12 13:26:39,CUST_02964,Individual,Web_Form,Analytics_Dashboard,Performance,Medium,Resolved,Platinum,16.94,Positive,0,Android,Unknown,2022,7,July,12,1297,12–24h,0.0,Unknown,No
TCKT_098539,2022-07-12 13:26:44,CUST_02099,Non_Profit,In_App,Billing,Billing_Problem,Low,Resolved,Standard,30.37,Neutral,3,Api_Client,Unknown,2022,7,July,12,1297,1–2 days,60.0,Unknown,No
TCKT_016771,2022-07-12 13:43:23,CUST_03931,Individual,Chat,Notifications,Bug,Low,In Progress,Platinum,29.91,Neutral,0,Desktop_App,Latam,2022,7,July,12,1297,1–2 days,0.0,Latam,No
